unique_id	str_order	occ_cur	T_mean_sum	T_inertia	featureid
903	3	0.852008176	16.5522325	179.0263122	201476589
902	3	0.852008176	16.5522325	179.0263122	201476589
901	3	0.852008176	16.5522325	179.0263122	201476589
905	3	0.852008176	16.5522325	179.0263122	201476589
904	3	0.852008176	16.5522325	179.0263122	201476589
906	1	0.878590845	16.99211774	163.1467348	201476593
907	1	0.878590845	16.99211774	163.1467348	201476593
910	2	0.974394779	14.89799892	228.1105202	201476603
915	1	0.974261463	14.97321855	328.8224672	201476605
912	2	0.974261463	14.97321855	328.8224672	201476605
916	1	0.974261463	14.97321855	328.8224672	201476605
914	1	0.974261463	14.97321855	328.8224672	201476605
917	1	0.974261463	14.97321855	328.8224672	201476605
921	2	0.983319715	13.97526121	382.06107	201476606
924	2	0.983319715	13.97526121	382.06107	201476606
925	2	0.983319715	13.97526121	382.06107	201476606
918	1	0.983319715	13.97526121	382.06107	201476606
927	1	0.983319715	13.97526121	382.06107	201476606
926	2	0.983319715	13.97526121	382.06107	201476606
913	2	0.983319715	13.97526121	382.06107	201476606
928	1	0.983319715	13.97526121	382.06107	201476606
922	2	0.983319715	13.97526121	382.06107	201476606
929	1	0.986299089	13.25622756	467.4504515	201476612
931	3	0.986299089	13.25622756	467.4504515	201476612
930	3	0.986299089	13.25622756	467.4504515	201476612
920	3	0.976183263	14.81712671	349.6344703	201476613
919	3	0.976183263	14.81712671	349.6344703	201476613
932	1	0.971989252	16.57771767	165.1531361	201476619
933	1	0.983139873	15.03694774	184.8458732	201476622
911	2	0.935863269	16.91568913	162.7657097	201476625
934	3	0.935863269	16.91568913	162.7657097	201476625
937	1	0.976266948	14.61904859	306.2433492	201476626
938	1	0.976266948	14.61904859	306.2433492	201476626
923	2	0.976266948	14.61904859	306.2433492	201476626
939	1	0.976266948	14.61904859	306.2433492	201476626
941	1	0.948328223	16.10587697	187.6304677	201476636
942	3	0.948328223	16.10587697	187.6304677	201476636
944	3	0.978522291	14.01239263	268.2693488	201476637
945	1	0.984931744	14.04710345	256.3599058	201476640
946	1	0.974882879	15.26961728	180.0486992	201476641
955	2	0.970453575	16.33305918	224.4182671	201476645
952	1	0.970453575	16.33305918	224.4182671	201476645
953	2	0.970453575	16.33305918	224.4182671	201476645
960	2	0.970453575	16.33305918	224.4182671	201476645
951	1	0.970453575	16.33305918	224.4182671	201476645
961	1	0.970453575	16.33305918	224.4182671	201476645
949	1	0.970453575	16.33305918	224.4182671	201476645
947	2	0.970453575	16.33305918	224.4182671	201476645
957	2	0.970453575	16.33305918	224.4182671	201476645
950	1	0.970453575	16.33305918	224.4182671	201476645
954	2	0.970453575	16.33305918	224.4182671	201476645
956	1	0.970453575	16.33305918	224.4182671	201476645
962	1	0.970453575	16.33305918	224.4182671	201476645
959	2	0.970453575	16.33305918	224.4182671	201476645
958	2	0.970453575	16.33305918	224.4182671	201476645
948	2	0.970453575	16.33305918	224.4182671	201476645
964	4	0.866000858	18.63375694	157.5359981	201476652
963	4	0.866000858	18.63375694	157.5359981	201476652
968	4	0.866000858	18.63375694	157.5359981	201476652
965	4	0.866000858	18.63375694	157.5359981	201476652
967	4	0.866000858	18.63375694	157.5359981	201476652
733	4	0.866000858	18.63375694	157.5359981	201476652
966	1	0.866000858	18.63375694	157.5359981	201476652
969	1	0.866000858	18.63375694	157.5359981	201476652
970	1	0.866000858	18.63375694	157.5359981	201476652
971	1	0.866000858	18.63375694	157.5359981	201476652
972	4	0.866000858	18.63375694	157.5359981	201476652
977	1	0.96195303	15.54767349	316.53881	201476653
974	1	0.96195303	15.54767349	316.53881	201476653
975	1	0.96195303	15.54767349	316.53881	201476653
976	1	0.96195303	15.54767349	316.53881	201476653
973	2	0.96195303	15.54767349	316.53881	201476653
909	1	0.990636957	12.67957103	362.4923547	201476661
908	1	0.990636957	12.67957103	362.4923547	201476661
980	6	NA	NA	NA	201476662
981	1	0.932934922	13.99704568	341.3487626	201476663
982	1	0.932934922	13.99704568	341.3487626	201476663
983	1	0.932934922	13.99704568	341.3487626	201476663
985	2	0.932934922	13.99704568	341.3487626	201476663
987	1	0.932934922	13.99704568	341.3487626	201476663
986	2	0.932934922	13.99704568	341.3487626	201476663
984	2	0.932934922	13.99704568	341.3487626	201476663
979	2	0.932934922	13.99704568	341.3487626	201476663
988	1	0.932934922	13.99704568	341.3487626	201476663
989	1	0.982310302	15.48226114	268.9292216	201476683
996	1	0.982310302	15.48226114	268.9292216	201476683
995	2	0.982310302	15.48226114	268.9292216	201476683
997	2	0.982310302	15.48226114	268.9292216	201476683
991	2	0.982310302	15.48226114	268.9292216	201476683
994	2	0.982310302	15.48226114	268.9292216	201476683
993	1	0.982310302	15.48226114	268.9292216	201476683
990	1	0.982310302	15.48226114	268.9292216	201476683
1009	2	0.96100768	13.72626212	319.3707289	201476686
1003	2	0.96100768	13.72626212	319.3707289	201476686
1007	1	0.96100768	13.72626212	319.3707289	201476686
1002	2	0.96100768	13.72626212	319.3707289	201476686
1008	2	0.96100768	13.72626212	319.3707289	201476686
1006	1	0.96100768	13.72626212	319.3707289	201476686
1004	2	0.96100768	13.72626212	319.3707289	201476686
1005	2	0.96100768	13.72626212	319.3707289	201476686
1001	2	0.984346079	13.69807218	339.0362712	201476687
999	2	0.984346079	13.69807218	339.0362712	201476687
1000	2	0.984346079	13.69807218	339.0362712	201476687
1010	1	0.81576017	16.3297294	186.3710896	201476700
1017	1	0.81576017	16.3297294	186.3710896	201476700
1016	1	0.81576017	16.3297294	186.3710896	201476700
1014	2	0.81576017	16.3297294	186.3710896	201476700
1011	1	0.81576017	16.3297294	186.3710896	201476700
1012	2	0.81576017	16.3297294	186.3710896	201476700
1022	1	0.81576017	16.3297294	186.3710896	201476700
1015	1	0.81576017	16.3297294	186.3710896	201476700
1021	1	0.81576017	16.3297294	186.3710896	201476700
1018	1	0.81576017	16.3297294	186.3710896	201476700
1019	1	0.81576017	16.3297294	186.3710896	201476700
1020	1	0.81576017	16.3297294	186.3710896	201476700
1013	2	0.81576017	16.3297294	186.3710896	201476700
1023	4	0.859850284	16.28468991	180.7457623	201476701
1025	4	0.859850284	16.28468991	180.7457623	201476701
1024	4	0.859850284	16.28468991	180.7457623	201476701
1026	4	0.934537076	16.09184538	186.1586054	201476726
998	3	0.936000745	16.03249334	175.1000117	201476727
1028	3	0.936000745	16.03249334	175.1000117	201476727
1029	1	0.936000745	16.03249334	175.1000117	201476727
1030	4	0.964542728	14.84051701	248.7790367	201476732
1031	4	0.964542728	14.84051701	248.7790367	201476732
943	3	0.964542728	14.84051701	248.7790367	201476732
1033	1	0.949340228	15.2166394	201.47171	201476733
1032	1	0.949340228	15.2166394	201.47171	201476733
1034	4	0.730860124	18.09198651	154.2015521	201476736
1027	4	0.956183515	14.52205408	287.3117964	201476741
1040	4	0.96114319	14.75487194	247.5960108	201476743
1038	4	0.96114319	14.75487194	247.5960108	201476743
1039	4	0.96114319	14.75487194	247.5960108	201476743
936	2	0.982237585	12.46241473	393.1370115	201476744
935	2	0.982237585	12.46241473	393.1370115	201476744
940	1	0.957132971	15.40088305	174.9495638	201476753
1057	4	0.882265242	18.00618662	157.0083777	201476762
1058	4	0.882265242	18.00618662	157.0083777	201476762
1059	4	0.882265242	18.00618662	157.0083777	201476762
1054	1	0.882265242	18.00618662	157.0083777	201476762
1055	4	0.882265242	18.00618662	157.0083777	201476762
1056	4	0.882265242	18.00618662	157.0083777	201476762
1060	4	0.882265242	18.00618662	157.0083777	201476762
1053	1	0.882265242	18.00618662	157.0083777	201476762
1052	1	0.980539136	14.93304715	334.2100228	201476763
1050	1	0.980539136	14.93304715	334.2100228	201476763
1051	1	0.980539136	14.93304715	334.2100228	201476763
1062	1	0.964960231	16.01328706	211.8280958	201476768
1061	1	0.964960231	16.01328706	211.8280958	201476768
1071	2	0.911371309	14.98933073	290.2441653	201476769
1069	2	0.911371309	14.98933073	290.2441653	201476769
1073	1	0.647032922	16.55716147	164.6021608	201476778
1072	1	0.647032922	16.55716147	164.6021608	201476778
1075	6	NA	NA	NA	201476779
1076	1	NA	NA	NA	201476779
978	6	NA	NA	NA	201476779
1043	1	0.991554494	12.64642102	340.8122998	201476781
1077	1	0.956946092	15.21256618	185.2278446	201476782
1078	1	0.956946092	15.21256618	185.2278446	201476782
1037	4	0.912980358	16.24747402	178.1636011	201476804
1079	4	0.912980358	16.24747402	178.1636011	201476804
1080	1	0.912980358	16.24747402	178.1636011	201476804
1081	2	0.973816998	15.32775059	183.4335821	201476805
1084	1	0.85589205	18.68091604	156.9099807	201476810
1085	4	0.85589205	18.68091604	156.9099807	201476810
1083	4	0.85589205	18.68091604	156.9099807	201476810
1087	3	0.964477087	16.68053874	236.8837637	201476813
1094	3	0.964477087	16.68053874	236.8837637	201476813
1095	3	0.964477087	16.68053874	236.8837637	201476813
1093	3	0.964477087	16.68053874	236.8837637	201476813
1086	1	0.964477087	16.68053874	236.8837637	201476813
1089	3	0.964477087	16.68053874	236.8837637	201476813
1088	3	0.964477087	16.68053874	236.8837637	201476813
992	2	0.964477087	16.68053874	236.8837637	201476813
1090	3	0.964477087	16.68053874	236.8837637	201476813
1091	3	0.964477087	16.68053874	236.8837637	201476813
1092	3	0.964477087	16.68053874	236.8837637	201476813
1096	4	0.876379847	15.35265978	283.1028017	201476816
1070	2	0.876379847	15.35265978	283.1028017	201476816
1097	4	0.876379847	15.35265978	283.1028017	201476816
1098	4	0.876379847	15.35265978	283.1028017	201476816
1067	1	0.921730888	13.54807123	379.4346673	201476819
1063	1	0.921730888	13.54807123	379.4346673	201476819
1064	1	0.921730888	13.54807123	379.4346673	201476819
1065	1	0.921730888	13.54807123	379.4346673	201476819
1068	1	0.921730888	13.54807123	379.4346673	201476819
1066	1	0.921730888	13.54807123	379.4346673	201476819
1100	2	0.987012589	15.61752774	281.6689855	201476841
1104	1	0.987012589	15.61752774	281.6689855	201476841
1102	2	0.987012589	15.61752774	281.6689855	201476841
1101	2	0.987012589	15.61752774	281.6689855	201476841
1099	1	0.987012589	15.61752774	281.6689855	201476841
1103	1	0.987012589	15.61752774	281.6689855	201476841
1108	1	0.991574952	14.15168243	370.9631194	201476847
1109	1	0.991574952	14.15168243	370.9631194	201476847
1105	1	0.991574952	14.15168243	370.9631194	201476847
1106	1	0.991574952	14.15168243	370.9631194	201476847
1107	2	0.991574952	14.15168243	370.9631194	201476847
1036	1	0.977441523	13.80284499	294.1237011	201476852
1035	1	0.977441523	13.80284499	294.1237011	201476852
1114	1	0.941992692	15.43686169	177.4498284	201476859
1112	1	0.941992692	15.43686169	177.4498284	201476859
1113	1	0.941992692	15.43686169	177.4498284	201476859
1115	1	0.941992692	15.43686169	177.4498284	201476859
1111	1	0.965610624	15.26933291	190.8192763	201476860
1074	6	NA	NA	NA	201476861
1116	2	0.981431754	13.87000727	391.5633289	201476871
1118	1	0.976070644	13.8832178	360.3100097	201476874
1119	1	0.976070644	13.8832178	360.3100097	201476874
1126	4	0.931799699	15.46663406	212.3154197	201476879
1124	1	0.931799699	15.46663406	212.3154197	201476879
1082	2	0.931799699	15.46663406	212.3154197	201476879
1125	4	0.931799699	15.46663406	212.3154197	201476879
1123	1	0.955585822	15.68350799	178.9472385	201476880
1121	1	0.955585822	15.68350799	178.9472385	201476880
1120	1	0.955585822	15.68350799	178.9472385	201476880
1128	4	0.795030722	16.84797074	180.7640888	201476885
1127	4	0.795030722	16.84797074	180.7640888	201476885
1117	2	0.795030722	16.84797074	180.7640888	201476885
1129	1	0.932318058	15.93891686	207.6347696	201476886
1131	1	0.932318058	15.93891686	207.6347696	201476886
1042	1	0.935333192	14.22698943	234.5463068	201476890
1041	1	0.935333192	14.22698943	234.5463068	201476890
1134	1	0.63132836	16.32407771	185.1181723	201476891
1132	4	0.63132836	16.32407771	185.1181723	201476891
1133	4	0.63132836	16.32407771	185.1181723	201476891
1136	2	0.817890046	15.88013922	214.8460936	201476892
1137	2	0.817890046	15.88013922	214.8460936	201476892
1139	1	0.817890046	15.88013922	214.8460936	201476892
1138	1	0.817890046	15.88013922	214.8460936	201476892
1141	1	0.974048299	16.15786884	208.5145993	201476900
1140	1	0.974048299	16.15786884	208.5145993	201476900
1142	1	0.974048299	16.15786884	208.5145993	201476900
1144	1	0.988687505	14.38841843	304.2253408	201476901
1143	1	0.988687505	14.38841843	304.2253408	201476901
1135	4	0.604334911	17.0187494	167.0271142	201476905
1146	1	0.7264192	17.32547959	161.3367054	201476909
1145	2	0.7264192	17.32547959	161.3367054	201476909
1152	1	0.7264192	17.32547959	161.3367054	201476909
1150	2	0.7264192	17.32547959	161.3367054	201476909
1149	2	0.7264192	17.32547959	161.3367054	201476909
1147	1	0.7264192	17.32547959	161.3367054	201476909
1148	1	0.7264192	17.32547959	161.3367054	201476909
1153	1	0.7264192	17.32547959	161.3367054	201476909
1151	1	0.7264192	17.32547959	161.3367054	201476909
1158	2	0.834380272	15.60938792	213.551055	201476910
1163	1	0.834380272	15.60938792	213.551055	201476910
1162	1	0.834380272	15.60938792	213.551055	201476910
1161	2	0.834380272	15.60938792	213.551055	201476910
1159	2	0.834380272	15.60938792	213.551055	201476910
1155	1	0.834380272	15.60938792	213.551055	201476910
1154	1	0.834380272	15.60938792	213.551055	201476910
1160	2	0.834380272	15.60938792	213.551055	201476910
1045	4	0.95304968	15.39918722	300.3188689	201476916
1047	4	0.95304968	15.39918722	300.3188689	201476916
1044	4	0.95304968	15.39918722	300.3188689	201476916
1049	4	0.95304968	15.39918722	300.3188689	201476916
1046	4	0.95304968	15.39918722	300.3188689	201476916
1048	4	0.95304968	15.39918722	300.3188689	201476916
1177	1	0.966621558	15.77388252	229.3578653	201476917
1175	1	0.966621558	15.77388252	229.3578653	201476917
1179	1	0.966621558	15.77388252	229.3578653	201476917
1186	1	0.966621558	15.77388252	229.3578653	201476917
1172	3	0.966621558	15.77388252	229.3578653	201476917
1171	1	0.966621558	15.77388252	229.3578653	201476917
1178	1	0.966621558	15.77388252	229.3578653	201476917
1176	1	0.966621558	15.77388252	229.3578653	201476917
1168	1	0.966621558	15.77388252	229.3578653	201476917
1167	1	0.966621558	15.77388252	229.3578653	201476917
1166	1	0.966621558	15.77388252	229.3578653	201476917
1184	1	0.966621558	15.77388252	229.3578653	201476917
1174	2	0.966621558	15.77388252	229.3578653	201476917
1164	3	0.966621558	15.77388252	229.3578653	201476917
1185	1	0.966621558	15.77388252	229.3578653	201476917
1187	1	0.966621558	15.77388252	229.3578653	201476917
1180	2	0.966621558	15.77388252	229.3578653	201476917
1181	2	0.966621558	15.77388252	229.3578653	201476917
1182	2	0.966621558	15.77388252	229.3578653	201476917
1183	1	0.966621558	15.77388252	229.3578653	201476917
1188	2	0.966621558	15.77388252	229.3578653	201476917
1189	1	0.966621558	15.77388252	229.3578653	201476917
1173	2	0.966621558	15.77388252	229.3578653	201476917
1169	1	0.966621558	15.77388252	229.3578653	201476917
1170	2	0.966621558	15.77388252	229.3578653	201476917
1194	1	0.987321881	15.49286104	313.5061391	201476932
1193	3	0.987321881	15.49286104	313.5061391	201476932
1192	3	0.987321881	15.49286104	313.5061391	201476932
1191	1	0.987321881	15.49286104	313.5061391	201476932
1190	3	0.987321881	15.49286104	313.5061391	201476932
1197	1	0.968535403	17.76359835	183.5386442	201476933
1196	1	0.968535403	17.76359835	183.5386442	201476933
1195	2	0.968535403	17.76359835	183.5386442	201476933
1200	6	NA	NA	NA	201476938
1201	6	NA	NA	NA	201476938
1202	6	NA	NA	NA	201476938
1208	3	0.50480674	17.6741001	159.3139704	201476941
1206	3	0.50480674	17.6741001	159.3139704	201476941
1204	3	0.50480674	17.6741001	159.3139704	201476941
1209	3	0.50480674	17.6741001	159.3139704	201476941
1207	3	0.50480674	17.6741001	159.3139704	201476941
1205	3	0.50480674	17.6741001	159.3139704	201476941
1156	3	0.842078673	14.81164988	282.5272066	201476942
1157	3	0.842078673	14.81164988	282.5272066	201476942
1198	1	0.933338813	16.08149301	208.8523037	201476953
1210	4	0.942120879	14.88036339	222.9551715	201476954
1211	4	0.942120879	14.88036339	222.9551715	201476954
1122	1	0.942120879	14.88036339	222.9551715	201476954
1110	2	0.943094981	15.46565283	214.0354775	201476962
1199	6	NA	NA	NA	201476964
1217	4	0.821183547	16.21163991	231.0564962	201476974
1216	4	0.821183547	16.21163991	231.0564962	201476974
1130	1	0.821183547	16.21163991	231.0564962	201476974
1218	4	0.975427929	13.70171196	463.8920375	201476985
1219	4	0.975427929	13.70171196	463.8920375	201476985
1165	3	0.975427929	13.70171196	463.8920375	201476985
1221	1	0.835813038	17.09878504	163.0668324	201476991
1220	1	0.835813038	17.09878504	163.0668324	201476991
1223	6	NA	NA	NA	201476992
1224	6	NA	NA	NA	201476992
1222	1	NA	NA	NA	201476992
1225	1	0.894334027	16.62885034	156.7919471	201476995
1229	4	0.894334027	16.62885034	156.7919471	201476995
1226	4	0.894334027	16.62885034	156.7919471	201476995
1230	1	0.981070771	13.35321248	370.3008411	201476996
1203	2	0.580545121	16.30872534	177.2676373	201476997
1228	1	0.943212046	16.7240921	161.8160832	201477003
1227	1	0.943212046	16.7240921	161.8160832	201477003
1215	4	0.835521304	15.83988433	290.9612163	201477004
1214	4	0.835521304	15.83988433	290.9612163	201477004
1235	1	0.976834199	14.10336008	381.8864437	201477005
1236	1	0.976834199	14.10336008	381.8864437	201477005
1234	1	0.976834199	14.10336008	381.8864437	201477005
1233	1	0.976834199	14.10336008	381.8864437	201477005
1232	1	0.976834199	14.10336008	381.8864437	201477005
1237	1	0.750038289	16.4256955	192.1342214	201477009
1239	1	0.750038289	16.4256955	192.1342214	201477009
1238	1	0.750038289	16.4256955	192.1342214	201477009
1243	2	0.974694387	14.75365814	279.8920974	201477013
1241	1	0.974694387	14.75365814	279.8920974	201477013
1240	1	0.974694387	14.75365814	279.8920974	201477013
1242	1	0.974694387	14.75365814	279.8920974	201477013
1244	3	0.969257148	17.39431531	213.2911718	201477014
1253	2	0.926200202	16.64928276	261.5206472	201477015
1252	1	0.926200202	16.64928276	261.5206472	201477015
1247	4	0.926200202	16.64928276	261.5206472	201477015
1251	4	0.926200202	16.64928276	261.5206472	201477015
1255	1	0.926200202	16.64928276	261.5206472	201477015
1254	4	0.926200202	16.64928276	261.5206472	201477015
1249	1	0.926200202	16.64928276	261.5206472	201477015
1250	1	0.926200202	16.64928276	261.5206472	201477015
1248	1	0.926200202	16.64928276	261.5206472	201477015
1245	3	0.926200202	16.64928276	261.5206472	201477015
1258	4	0.510289072	18.81589425	153.8332146	201477023
1256	5	0.510289072	18.81589425	153.8332146	201477023
1260	4	0.868997844	15.06450311	315.917078	201477033
1262	1	0.679465903	17.70138262	185.5298649	201477034
1257	4	0.679465903	17.70138262	185.5298649	201477034
1259	4	0.679465903	17.70138262	185.5298649	201477034
1261	4	0.679465903	17.70138262	185.5298649	201477034
1264	4	0.936837844	15.14645605	253.6052759	201477037
1263	4	0.936837844	15.14645605	253.6052759	201477037
1231	1	0.936837844	15.14645605	253.6052759	201477037
1266	1	0.949804824	14.41334404	255.2234399	201477038
1268	1	0.949804824	14.41334404	255.2234399	201477038
1267	1	0.949804824	14.41334404	255.2234399	201477038
1265	2	0.949804824	14.41334404	255.2234399	201477038
1273	4	0.697528454	17.54588852	163.7224974	201477039
1274	1	0.954395108	15.29310974	299.1668288	201477069
1213	3	0.880177754	17.65436034	177.9313599	201477070
1212	3	0.880177754	17.65436034	177.9313599	201477070
1277	1	0.961708069	18.03267478	174.2693275	201477071
1278	1	0.944331949	15.19609602	271.9403654	201477081
1279	1	0.944331949	15.19609602	271.9403654	201477081
1282	1	0.82163946	14.63580995	303.5115094	201477092
1287	1	0.82163946	14.63580995	303.5115094	201477092
1284	2	0.82163946	14.63580995	303.5115094	201477092
1285	2	0.82163946	14.63580995	303.5115094	201477092
1280	1	0.82163946	14.63580995	303.5115094	201477092
1281	1	0.82163946	14.63580995	303.5115094	201477092
1283	1	0.82163946	14.63580995	303.5115094	201477092
1286	2	0.82163946	14.63580995	303.5115094	201477092
1289	1	0.947339671	15.6214359	287.0682833	201477093
1288	1	0.947339671	15.6214359	287.0682833	201477093
1292	1	0.947339671	15.6214359	287.0682833	201477093
1276	2	0.947339671	15.6214359	287.0682833	201477093
1291	1	0.947339671	15.6214359	287.0682833	201477093
1290	1	0.947339671	15.6214359	287.0682833	201477093
1298	3	0.931645884	16.20660484	215.9369564	201477099
1294	1	0.931645884	16.20660484	215.9369564	201477099
1293	1	0.931645884	16.20660484	215.9369564	201477099
1275	3	0.931645884	16.20660484	215.9369564	201477099
1300	2	0.984498171	14.02534817	376.6253786	201477101
1309	1	0.984498171	14.02534817	376.6253786	201477101
1307	2	0.984498171	14.02534817	376.6253786	201477101
1303	2	0.984498171	14.02534817	376.6253786	201477101
1306	1	0.984498171	14.02534817	376.6253786	201477101
1305	1	0.984498171	14.02534817	376.6253786	201477101
1304	2	0.984498171	14.02534817	376.6253786	201477101
1308	1	0.984498171	14.02534817	376.6253786	201477101
1299	2	0.984498171	14.02534817	376.6253786	201477101
1310	1	0.984498171	14.02534817	376.6253786	201477101
1301	1	0.984498171	14.02534817	376.6253786	201477101
1302	1	0.984498171	14.02534817	376.6253786	201477101
1316	5	0.653490272	17.20090521	169.6989284	201477106
1311	5	0.653490272	17.20090521	169.6989284	201477106
1317	2	0.653490272	17.20090521	169.6989284	201477106
1321	1	0.653490272	17.20090521	169.6989284	201477106
1315	1	0.653490272	17.20090521	169.6989284	201477106
1319	1	0.653490272	17.20090521	169.6989284	201477106
1320	1	0.653490272	17.20090521	169.6989284	201477106
1312	5	0.653490272	17.20090521	169.6989284	201477106
1318	2	0.653490272	17.20090521	169.6989284	201477106
1326	1	0.972148655	16.62811187	250.0628158	201477107
1324	1	0.972148655	16.62811187	250.0628158	201477107
1323	1	0.972148655	16.62811187	250.0628158	201477107
1322	1	0.972148655	16.62811187	250.0628158	201477107
1325	1	0.972148655	16.62811187	250.0628158	201477107
1328	1	0.972344218	16.0337997	280.5811657	201477108
1330	1	0.972344218	16.0337997	280.5811657	201477108
1327	2	0.972344218	16.0337997	280.5811657	201477108
1329	1	0.972344218	16.0337997	280.5811657	201477108
1332	5	0.789303758	15.58832619	320.9447096	201477111
1331	5	0.789303758	15.58832619	320.9447096	201477111
1333	5	0.789303758	15.58832619	320.9447096	201477111
1334	5	0.789303758	15.58832619	320.9447096	201477111
1337	5	0.840069988	14.6585245	393.1501699	201477118
1335	1	0.978618191	15.93905922	232.5560652	201477126
1336	5	0.740198173	15.90476695	300.2916157	201477129
1341	2	0.969076778	16.37317999	217.7111979	201477130
1340	1	0.969076778	16.37317999	217.7111979	201477130
1345	1	0.969076778	16.37317999	217.7111979	201477130
1338	2	0.969076778	16.37317999	217.7111979	201477130
1343	1	0.969076778	16.37317999	217.7111979	201477130
1344	1	0.969076778	16.37317999	217.7111979	201477130
1342	2	0.969076778	16.37317999	217.7111979	201477130
1346	4	0.823442415	18.05373987	160.1672793	201477131
1349	2	0.953388984	17.55227519	231.6784783	201477142
1348	1	0.985806316	15.33809326	349.3537303	201477143
1352	3	0.832134231	15.31916784	253.6784893	201477146
1354	3	0.832134231	15.31916784	253.6784893	201477146
1353	3	0.832134231	15.31916784	253.6784893	201477146
1355	1	0.832134231	15.31916784	253.6784893	201477146
1362	2	0.928710438	15.20805104	252.7342971	201477148
1313	1	0.936984585	17.5568156	176.4626314	201477149
1314	1	0.936984585	17.5568156	176.4626314	201477149
1363	2	0.93125514	17.06219711	250.2813491	201477151
1357	1	0.965147748	14.35782156	300.9700824	201477169
1356	1	0.965147748	14.35782156	300.9700824	201477169
1370	2	0.981479537	13.87575486	518.9439609	201477170
1369	2	0.981479537	13.87575486	518.9439609	201477170
1246	4	0.933050391	16.21124606	311.3506915	201477171
1270	1	0.967546218	16.62131408	196.9376492	201477173
1272	1	0.967546218	16.62131408	196.9376492	201477173
1271	1	0.967546218	16.62131408	196.9376492	201477173
1367	1	0.968439339	15.82599601	328.6669583	201477174
1364	1	0.968439339	15.82599601	328.6669583	201477174
1366	1	0.968439339	15.82599601	328.6669583	201477174
1365	1	0.968439339	15.82599601	328.6669583	201477174
1368	1	0.968439339	15.82599601	328.6669583	201477174
1339	2	0.563457183	17.71870475	152.4461431	201477181
1371	5	0.563457183	17.71870475	152.4461431	201477181
1379	1	0.887717739	17.7047891	170.4897927	201477182
1375	1	0.887717739	17.7047891	170.4897927	201477182
1378	1	0.887717739	17.7047891	170.4897927	201477182
1374	2	0.887717739	17.7047891	170.4897927	201477182
1376	2	0.887717739	17.7047891	170.4897927	201477182
1372	2	0.887717739	17.7047891	170.4897927	201477182
1380	1	0.887717739	17.7047891	170.4897927	201477182
1377	1	0.887717739	17.7047891	170.4897927	201477182
1269	1	0.975565257	15.86600379	240.586031	201477185
1381	1	0.905384224	13.99314616	325.5299152	201477193
1382	1	0.905384224	13.99314616	325.5299152	201477193
1385	2	0.974233333	16.3548307	215.1683524	201477194
1384	1	0.974233333	16.3548307	215.1683524	201477194
1383	1	0.974233333	16.3548307	215.1683524	201477194
1361	2	0.964178094	12.6214811	405.1093934	201477196
1359	2	0.964178094	12.6214811	405.1093934	201477196
1358	2	0.964178094	12.6214811	405.1093934	201477196
1360	2	0.964178094	12.6214811	405.1093934	201477196
1391	1	0.918058921	14.55486607	326.4633486	201477197
1388	1	0.918058921	14.55486607	326.4633486	201477197
1390	1	0.918058921	14.55486607	326.4633486	201477197
1389	1	0.918058921	14.55486607	326.4633486	201477197
1387	1	0.973506274	14.52080306	237.2640566	201477200
1394	6	NA	NA	NA	201477201
1392	6	NA	NA	NA	201477201
1393	1	NA	NA	NA	201477201
1397	6	NA	NA	NA	201477205
1396	1	NA	NA	NA	201477205
1395	1	NA	NA	NA	201477205
1398	6	NA	NA	NA	201477205
1400	2	0.81171094	16.19646244	179.7106527	201477206
1401	2	0.81171094	16.19646244	179.7106527	201477206
1399	2	0.81171094	16.19646244	179.7106527	201477206
1373	2	0.702979341	16.08502677	296.2196628	201477208
1404	5	0.702979341	16.08502677	296.2196628	201477208
1405	1	0.949862598	16.58207375	225.9162841	201477209
1412	4	0.887220453	16.00826892	251.6458446	201477216
1407	1	0.887220453	16.00826892	251.6458446	201477216
1408	4	0.887220453	16.00826892	251.6458446	201477216
1347	4	0.887220453	16.00826892	251.6458446	201477216
1411	4	0.887220453	16.00826892	251.6458446	201477216
1409	4	0.887220453	16.00826892	251.6458446	201477216
1410	1	0.887220453	16.00826892	251.6458446	201477216
1402	2	0.913242533	13.95091373	357.1343872	201477217
1403	2	0.913242533	13.95091373	357.1343872	201477217
1414	1	0.913242533	13.95091373	357.1343872	201477217
1413	1	0.913242533	13.95091373	357.1343872	201477217
1415	1	0.965252312	13.23363903	394.0439185	201477219
1416	1	0.965252312	13.23363903	394.0439185	201477219
1417	1	0.965252312	13.23363903	394.0439185	201477219
1418	2	0.971640441	13.70514643	356.7827194	201477220
1421	1	0.971640441	13.70514643	356.7827194	201477220
1419	2	0.971640441	13.70514643	356.7827194	201477220
1420	1	0.971640441	13.70514643	356.7827194	201477220
1422	1	0.971640441	13.70514643	356.7827194	201477220
1424	4	0.87745805	16.03615151	230.1898942	201477222
1423	4	0.87745805	16.03615151	230.1898942	201477222
1425	6	NA	NA	NA	201477223
1426	6	NA	NA	NA	201477223
1295	3	0.982564301	12.9117292	462.4217419	201477224
1296	3	0.982564301	12.9117292	462.4217419	201477224
1297	3	0.982564301	12.9117292	462.4217419	201477224
1435	2	0.831877895	16.38263815	178.430071	201477227
1436	1	0.831877895	16.38263815	178.430071	201477227
1351	2	0.831877895	16.38263815	178.430071	201477227
1434	1	0.754669336	15.48910836	240.8958837	201477228
1433	1	0.754669336	15.48910836	240.8958837	201477228
1432	1	0.754669336	15.48910836	240.8958837	201477228
